Date,Order Id,Order Status,Customer Code,City,State,Product Name,Order quantity,Gross amount,Day,Month,Week,sku,Variant Name,Skin Tones,Category 2,Week Ending Date,Zone
04-09-2020,ORD-0379,DELIVERED,cust_code-1169,Howrah,West Bengal,Colour Rich Lipstick,1,120,4,9,36,L-23-05,Colour Rich Lipstick-Rose Matter,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
04-09-2020,ORD-0379,DELIVERED,cust_code-1169,Howrah,West Bengal,Primer Matte Lipstick,1,80,4,9,36,L-24-A25,Primer Matte Lipstick-Marry Berry,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
04-09-2020,ORD-0379,DELIVERED,cust_code-1169,Howrah,West Bengal,Always On Matte Lipstick,1,80,4,9,36,L-21-A26,Always On Matte Lipstick-Pink Me Wed,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
04-09-2020,ORD-0379,DELIVERED,cust_code-1169,Howrah,West Bengal,Colour Rich Lipstick,1,120,4,9,36,L-23-12,Colour Rich Lipstick-Maple Map,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
04-09-2020,ORD-0379,DELIVERED,cust_code-1169,Howrah,West Bengal,Primer Matte Lipstick,1,80,4,9,36,L-24-A26,Primer Matte Lipstick-Pink Me Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
04-09-2020,ORD-0380,SHIPPED,cust_code-1182,Hyderabad,Telangana,Blemish free concealor,1,100,4,9,36,CR-01-C3,Blemish free concealor - Yellow Archie,Fair Tone&Medium Tone,Face,06-09-2020,South
04-09-2020,ORD-0380,SHIPPED,cust_code-1182,Hyderabad,Telangana,Power Matte Lipcolor,1,140,4,9,36,LG-39-V24,Power Matte Lipcolor-Deep Rust,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
04-09-2020,ORD-0380,SHIPPED,cust_code-1182,Hyderabad,Telangana,Primer Matte Lipstick,1,80,4,9,36,L-24-A8,Primer Matte Lipstick-Berry Dance,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
04-09-2020,ORD-0380,SHIPPED,cust_code-1182,Hyderabad,Telangana,5 Toxic Free Nail Lacquer,1,60,4,9,36,DH-127-158,5 Toxic Free Nail Lacquer-Black 158,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
05-09-2020,ORD-0381,DELIVERED,cust_code-637,Pune,Maharashtra,Voluminous Lash Mascara,1,210,5,9,36,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,West
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,Colour Rich Lipstick,1,120,5,9,36,L-23-04,Colour Rich Lipstick-Never Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,Skin Perfect Compact Powder,1,125,5,9,36,C-33-2,Skin Perfect Compact Powder-Medium Beige,Fair Tone&Medium Tone,Face,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,Stay Matte Foundation,1,210,5,9,36,Stay Matte FD-02,Stay Matte Foundation - Rose Beige,Fair Tone&Medium Tone,Face,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,5 Toxic Free Nail Lacquer,1,60,5,9,36,DH-127-333,5 Toxic Free Nail Lacquer-Coral 333,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,Primer Matte Lipstick,1,80,5,9,36,L-24-A16,Primer Matte Lipstick-Warm Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,Primer Matte Lipstick,1,80,5,9,36,L-24-A27,Primer Matte Lipstick-Suite Up Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,Wing It Eyeliner,1,70,5,9,36,EL-233-1,Wing It Eyeliner-Electric Blue,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
05-09-2020,ORD-0383,DELIVERED,cust_code-1191,Vishakapatnam,Andhra Pradesh,5 Toxic Free Nail Lacquer,1,60,5,9,36,DH-127-168,5 Toxic Free Nail Lacquer-Pink 168,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
05-09-2020,ORD-0384,SHIPPED,cust_code-1206,Coimbatore,Tamil Nadu,Primer Matte Lipstick,1,80,5,9,36,L-24-A8,Primer Matte Lipstick-Berry Dance,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
05-09-2020,ORD-0385,SHIPPED,cust_code-1224,Siliguri,West Bengal,Glimmer Loose pigments,1,125,5,9,36,PE-01-11,Glimmer Loose pigments-Metropolis,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,East
05-09-2020,ORD-0385,SHIPPED,cust_code-1224,Siliguri,West Bengal,Blemish free concealor,1,100,5,9,36,CR-01-C2,Blemish free concealor - Radiance,Fair Tone&Medium Tone,Face,06-09-2020,East
05-09-2020,ORD-0385,SHIPPED,cust_code-1224,Siliguri,West Bengal,Stay Matte Foundation,1,210,5,9,36,Stay Matte FD-06,Stay Matte Foundation - Soft Tan,Dusky Tone,Face,06-09-2020,East
05-09-2020,ORD-0385,SHIPPED,cust_code-1224,Siliguri,West Bengal,Power Matte Lipcolor,1,140,5,9,36,LG-39-V22,Power Matte Lipcolor-Burgundy Blend,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
05-09-2020,ORD-0385,SHIPPED,cust_code-1224,Siliguri,West Bengal,Voluminous Lash Mascara,1,210,5,9,36,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,East
05-09-2020,ORD-0385,SHIPPED,cust_code-1224,Siliguri,West Bengal,Glimmer Loose pigments,1,125,5,9,36,PE-01-1,Glimmer Loose pigments-Golden Crown,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,East
06-09-2020,ORD-0386,DELIVERED,cust_code-968,Bangalore,Karnataka,Second Skin Drop foundation,1,160,6,9,36,FD-28-03,Second Skin Drop foundation-Sun Beige,Fair Tone&Medium Tone,Face,06-09-2020,South
06-09-2020,ORD-0387,DELIVERED,cust_code-858,Jhansi,Uttar Pradesh,Primer Matte Lipstick,1,80,6,9,36,L-24-A26,Primer Matte Lipstick-Pink Me Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0387,DELIVERED,cust_code-858,Jhansi,Uttar Pradesh,Second Skin Drop foundation,1,160,6,9,36,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,06-09-2020,North
06-09-2020,ORD-0387,DELIVERED,cust_code-858,Jhansi,Uttar Pradesh,Color Corrector Concealor Palette,1,175,6,9,36,CR-05-2,Color Corrector Concealor Palette - Concealer,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,North
06-09-2020,ORD-0387,DELIVERED,cust_code-858,Jhansi,Uttar Pradesh,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,North
06-09-2020,ORD-0387,DELIVERED,cust_code-858,Jhansi,Uttar Pradesh,Insta Ready Highlighter,1,220,6,9,36,IRH-3-L,Insta Ready Highlighter-Luminous,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,North
06-09-2020,ORD-0388,DELIVERED,cust_code-618,Guwahati,Assam,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0388,DELIVERED,cust_code-618,Guwahati,Assam,Second Skin Drop foundation,1,160,6,9,36,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,06-09-2020,East
06-09-2020,ORD-0388,DELIVERED,cust_code-618,Guwahati,Assam,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0388,DELIVERED,cust_code-618,Guwahati,Assam,Skin Perfect Compact Powder,1,125,6,9,36,C-33-1,Skin Perfect Compact Powder-Natural Beige,Fair Tone&Medium Tone,Face,06-09-2020,East
06-09-2020,ORD-0388,DELIVERED,cust_code-618,Guwahati,Assam,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,East
06-09-2020,ORD-0388,DELIVERED,cust_code-618,Guwahati,Assam,Insta Ready Highlighter,1,220,6,9,36,IRH-3-L,Insta Ready Highlighter-Luminous,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,East
06-09-2020,ORD-0389,DELIVERED,cust_code-176,Panvel,Maharashtra,Power Matte Lipcolor,1,140,6,9,36,LG-39-V9,Power Matte Lipcolor-Dark Chocolate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0389,DELIVERED,cust_code-176,Panvel,Maharashtra,Skin Perfect Compact Powder,1,125,6,9,36,C-33-2,Skin Perfect Compact Powder-Medium Beige,Fair Tone&Medium Tone,Face,06-09-2020,West
06-09-2020,ORD-0389,DELIVERED,cust_code-176,Panvel,Maharashtra,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-158,5 Toxic Free Nail Lacquer-Black 158,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,West
06-09-2020,ORD-0389,DELIVERED,cust_code-176,Panvel,Maharashtra,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0389,DELIVERED,cust_code-176,Panvel,Maharashtra,Intense Penliner,1,210,6,9,36,Eyepen,Intense Penliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,West
06-09-2020,ORD-0389,DELIVERED,cust_code-176,Panvel,Maharashtra,Insta Ready Highlighter,1,220,6,9,36,IRH-3-L,Insta Ready Highlighter-Luminous,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0390,DELIVERED,cust_code-842,Hyderabad,Telangana,Color Corrector Concealor Palette,1,175,6,9,36,CR-05-1,Color Corrector Concealor Palette - Corrector,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0391,DELIVERED,cust_code-923,Karwar,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0392,DELIVERED,cust_code-1121,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0392,DELIVERED,cust_code-1121,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0392,DELIVERED,cust_code-1121,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0392,DELIVERED,cust_code-1121,New Delhi,Delhi,Voluminous Lash Mascara,1,210,6,9,36,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,North
06-09-2020,ORD-0393,DELIVERED,cust_code-1215,Surat,Gujarat,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0393,DELIVERED,cust_code-1215,Surat,Gujarat,Primer Matte Lipstick,1,80,6,9,36,L-24-A27,Primer Matte Lipstick-Suite Up Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0394,DELIVERED,cust_code-1118,Bhopal,Madhya Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0394,DELIVERED,cust_code-1118,Bhopal,Madhya Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,Primer Matte Lipstick,1,80,6,9,36,L-24-A25,Primer Matte Lipstick-Marry Berry,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,Extra Volume Supreme Mascara,1,125,6,9,36,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,2 in 1 Matte + Gloss Lipcolour,1,270,6,9,36,LG-36-7,2 in 1 Matte + Gloss Lipcolour - Many More,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,DIP & Go,1,70,6,9,36,DIP-GO-3,DIP & Go-Strawberry,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0395,SHIPPED,cust_code-1197,Hyderabad,Telangana,Always On Matte Lipstick,1,80,6,9,36,L-21-A22,Always On Matte Lipstick-Red Rust,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,Power Matte Lipcolor,1,140,6,9,36,LG-39-V24,Power Matte Lipcolor-Deep Rust,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,Insta Ready Highlighter,1,220,6,9,36,IRH-1-GG,Insta Ready Highlighter-Golden Glow,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-158,5 Toxic Free Nail Lacquer-Black 158,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-70,5 Toxic Free Nail Lacquer-White 70,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,Wing It Eyeliner,1,70,6,9,36,EL-233-1,Wing It Eyeliner-Electric Blue,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,South
06-09-2020,ORD-0396,DELIVERED,cust_code-885,Mysore,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0397,DELIVERED,cust_code-1081,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-12,Mini Power Matte Lipcolour-Red Room,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0397,DELIVERED,cust_code-1081,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0398,DELIVERED,cust_code-1053,Siliguri,West Bengal,Ultra HD translucent powder,1,175,6,9,36,TR-201-5-SH,Ultra HD translucent powder-Sweet Honey,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,East
06-09-2020,ORD-0398,DELIVERED,cust_code-1053,Siliguri,West Bengal,Color Corrector Concealor Palette,1,175,6,9,36,CR-05-2,Color Corrector Concealor Palette - Concealer,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,East
06-09-2020,ORD-0399,DELIVERED,cust_code-889,Allahabad,Uttar Pradesh,Second Skin Drop foundation,1,160,6,9,36,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,06-09-2020,North
06-09-2020,ORD-0399,DELIVERED,cust_code-889,Allahabad,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0400,SHIPPED,cust_code-1049,Bangalore,Karnataka,Second Skin Drop foundation,1,160,6,9,36,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,06-09-2020,South
06-09-2020,ORD-0400,SHIPPED,cust_code-1049,Bangalore,Karnataka,Insta Ready Highlighter,1,220,6,9,36,IRH-4-BC,Insta Ready Highlighter-Blushed Copper,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0400,SHIPPED,cust_code-1049,Bangalore,Karnataka,Stay Matte Foundation,1,210,6,9,36,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,06-09-2020,South
06-09-2020,ORD-0400,SHIPPED,cust_code-1049,Bangalore,Karnataka,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0400,SHIPPED,cust_code-1049,Bangalore,Karnataka,Daily wear Concealor Foundation,1,230,6,9,36,FD-22-6,Daily wear Concealor Foundation-Warm Beige,Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0401,DELIVERED,cust_code-1122,Chandigarh,Chandigarh,Power Matte Lipcolor,2,280,6,9,36,LG-39-V23,Power Matte Lipcolor-Cherry Passion,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0401,DELIVERED,cust_code-1122,Chandigarh,Chandigarh,Power Matte Lipcolor,1,140,6,9,36,LG-39-V15,Power Matte Lipcolor-Deeply Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0401,DELIVERED,cust_code-1122,Chandigarh,Chandigarh,Stay Matte Foundation,1,210,6,9,36,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,06-09-2020,North
06-09-2020,ORD-0401,DELIVERED,cust_code-1122,Chandigarh,Chandigarh,Power Matte Lipcolor,1,140,6,9,36,LG-39-V18,Power Matte Lipcolor-Red Velvet,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0401,DELIVERED,cust_code-1122,Chandigarh,Chandigarh,Extra Volume Supreme Mascara,1,125,6,9,36,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,North
06-09-2020,ORD-0402,DELIVERED,cust_code-1161,Raipur,Chattisgarh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-17-V,Mini Power Matte Lipcolour-Vingate,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0402,DELIVERED,cust_code-1161,Raipur,Chattisgarh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0402,DELIVERED,cust_code-1161,Raipur,Chattisgarh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,East
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-3,Mini Power Matte Lipcolour-Divine Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-70,5 Toxic Free Nail Lacquer-White 70,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,North
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,5 Toxic Free Nail Lacquer,1,60,6,9,36,DH-127-333,5 Toxic Free Nail Lacquer-Coral 333,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,North
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,Quick Nail Wipes - 40,1,40,6,9,36,NWIPES-40-3,Quick Nail Wipes - 40 - Red Rose,Fair Tone&Medium Tone&Dusky Tone,Nails,06-09-2020,North
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0403,DELIVERED,cust_code-1251,Noida,Uttar Pradesh,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0404,SHIPPED,cust_code-1253,Vishakapatnam,Andhra Pradesh,2 in 1 Matte + Gloss Lipcolour,1,270,6,9,36,LG-36-14,2 in 1 Matte + Gloss Lipcolour - Lip Shine,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,South
06-09-2020,ORD-0404,SHIPPED,cust_code-1253,Vishakapatnam,Andhra Pradesh,Second Skin Drop foundation,1,160,6,9,36,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,06-09-2020,South
06-09-2020,ORD-0404,SHIPPED,cust_code-1253,Vishakapatnam,Andhra Pradesh,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0404,SHIPPED,cust_code-1253,Vishakapatnam,Andhra Pradesh,Insta Ready Highlighter,1,220,6,9,36,IRH-3-L,Insta Ready Highlighter-Luminous,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,South
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Primer Matte Lipstick,1,80,6,9,36,L-24-A16,Primer Matte Lipstick-Warm Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Colour Rich Lipstick,1,120,6,9,36,L-23-04,Colour Rich Lipstick-Never Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Colour Rich Lipstick,1,120,6,9,36,L-23-11,Colour Rich Lipstick-Choco Break,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Colour Rich Lipstick,1,120,6,9,36,L-23-23,Colour Rich Lipstick-Celebrity Soon,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Colour Rich Lipstick,1,120,6,9,36,L-23-24,Colour Rich Lipstick-Unicorn Blood,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Primer Matte Lipstick,1,80,6,9,36,L-24-A17,Primer Matte Lipstick-Magic Mauve,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Primer Matte Lipstick,1,80,6,9,36,L-24-A26,Primer Matte Lipstick-Pink Me Red,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
06-09-2020,ORD-0405,DELIVERED,cust_code-1222,Mumbai,Maharashtra,Color Corrector Concealor Palette,1,175,6,9,36,CR-05-1,Color Corrector Concealor Palette - Corrector,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,West
06-09-2020,ORD-0406,DELIVERED,cust_code-1254,New Delhi,Delhi,Mini Power Matte Lipcolour,1,75,6,9,36,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,North
06-09-2020,ORD-0406,DELIVERED,cust_code-1254,New Delhi,Delhi,Ultra HD translucent powder,1,175,6,9,36,TR-201-5-SH,Ultra HD translucent powder-Sweet Honey,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,North
06-09-2020,ORD-0406,DELIVERED,cust_code-1254,New Delhi,Delhi,Stay Matte Foundation,1,210,6,9,36,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,06-09-2020,North
06-09-2020,ORD-0406,DELIVERED,cust_code-1254,New Delhi,Delhi,Prime It Up,1,240,6,9,36,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,06-09-2020,North
06-09-2020,ORD-0406,DELIVERED,cust_code-1254,New Delhi,Delhi,Extra Volume Supreme Mascara,1,125,6,9,36,MAS-20,Extra Volume Supreme Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,06-09-2020,North
06-09-2020,ORD-0406,DELIVERED,cust_code-1254,New Delhi,Delhi,Daily wear Concealor Foundation,1,230,6,9,36,FD-22-6,Daily wear Concealor Foundation-Warm Beige,Dusky Tone,Face,06-09-2020,North
06-09-2020,ORD-0407,SHIPPED,cust_code-1259,Kalyan,Maharashtra,2 in 1 Matte + Gloss Lipcolour,1,270,6,9,36,LG-36-10,2 in 1 Matte + Gloss Lipcolour - Always In,Fair Tone&Medium Tone&Dusky Tone,Lips,06-09-2020,West
